bvdid;postcode
DE8050033804;96129
DE5190003993;50321
DE7370028187;89567
DE4070202736;59423
DE6070170589;60314
DE7270109132;78549
DE4330040465;57072
DE4130048617;33428
DE8230243981;94327
DE8230065742;84097
DE2150027873;22335
DE2050070161;27383
DE5190600114;50937
DE2190064572;30519
DE2050552479;28844
DE8310006083;97816
DE6150342573;34253
DE5030310142;53177
DE8170008794;80807
DE7070006021;97980
DE3230152546;99817
DE4130000584;33378
DE6190010198;55129
DE6290233989;61231
DE6070206183;60322
DE3130258599;06618
DE5190003643;51063
DE4310043022;45549
DE2151465760;20457
DE2011529824;10117
DE5190652381;50354
DE3310017898;08056
DE5250161455;45468
DE5190030787;50933
DE8110121041;95213
DE4250084663;48268
DE2010509613;15741
DE7330016002;71272
DE6050026844;64372
DE8190517252;91166
DE5010004686;52353
DE5310033533;10719
DE6290158076;61440
DE8110022252;95030
DE2190198062;30179
DE5190069184;50935
DE8130005370;86529
DE2110018881;37081
DE6150307819;34117
DE5190751484;50735
DE8150065844;88131
DE2390120484;23818
DE5190307530;50735
DE8170178395;81829
DE8230133550;93098
DE7070237351;74321
DE7270002046;72401
DE7050271401;74722
DE5330002780;40764
DE4330026041;57076
DE2150069570;20354
DE5030193442;53881
DE3330001360;23923
DE4330094421;57339
DE7350128880;79733
DE4270057384;59821
DE3230158804;99734
DE2230151925;24109
DE4110000883;58089
DE7150168761;67065
DE5070197149;45478
DE8250208985;83543
DE3490009532;17348
DE5270122446;41460
DE2050349994;28816
DE8330077909;82178
DE2151476385;20354
DE2150027203;20097
DE8330284830;82031
DE6110076520;35315
DE2290014427;25524
DE8330000332;82024
DE4090161511;45894
DE5010000277;52388
DE7010180494;79379
DE4070040702;44139
DE3070019090;01768
DE4070031633;44141
DE2050287661;28197
DE5230067221;47906
DE2030012559;38226
DE3230018447;99947
DE8170318960;80539
DE7110078577;76473
DE5050021462;40699
DE6130125026;63457
DE8090000278;96465
DE3150059720;04838
DE3310012486;08056
DE2150877282;22041
DE5330184836;40764
DE4250004635;48163
DE2030021978;38112
DE2150966949;22769
DE7290406761;66121
DE4010225422;33729
DE3370051811;38855
DE7230001935;75015
DE5250001704;45475
DE5010321341;52538
DE5250176553;45478
DE5050196475;40625
DE5010001335;52068
DE8070179644;96257
DE4070001766;59457
DE5250138069;46049
DE7330001962;71732
DE2010264295;10709
DE7050125136;97944
DE5190389299;50169
DE8270135236;89604
DE5190409003;50389
DE2010009851;12359
DE2190181094;31319
DE3250152045;15230
DE2230120289;24118
DE7350005646;78144
DE3170001103;39240
DE4170060146;32694
DE3150394846;04519
DE2370019418;26180
DE2190020465;22761
DE3030076435;09217
DE2050143276;27419
DE3170007950;39104
DE8270119678;89584
DE7070005450;74321
DE2190069580;31535
DE4250011032;48268
DE4350021008;58455
DE4150133712;59368
DE5050492388;40670
DE5030360431;53840
DE7370105863;73479
DE5170044362;56204
DE7110001572;76571
DE6110001573;35683
DE2150000189;21255
DE7230171380;72189
DE3110004305;07907
DE2250250708;26603
DE4070344511;59192
DE8250331408;83064
DE2310266803;49082
DE7270140948;78564
DE6070326743;20457
DE8170462240;80686
DE6190006693;55257
DE8170010864;80686
DE2090126528;24939
DE6070033336;60435
DE8350000416;84030
DE8190229419;90491
DE3390014215;02788
DE5010003006;52353
DE2010326112;13086
DE7310000087;76761
DE8290193577;82319
DE4250456603;48346
DE3050003543;15938
DE6070262979;60389
DE5010067651;52351
DE7010250836;79576
DE2011923672;10719
DE5190398569;51149
DE8310178221;97688
DE2012230041;10117
DE5190690951;51149
DE7250001458;66954
DE2330099706;29478
DE5110034175;45141
DE6110232602;35041
DE7090000300;67655
DE6190177035;64521
DE2011917012;13507
DE7110325199;77836
DE8230434518;94036
DE8230279277;94036
DE5330000753;42781
DE2110011784;37115
DE2150080400;21218
DE4010011206;33613
DE6070085988;60487
DE3030206085;09111
DE7010259135;79238
DE3030150441;09120
DE2151278708;21266
DE2390141198;22844
DE7010000893;79331
DE2011032260;12161
DE2190003332;30827
DE2250027096;49777
DE2050125324;49401
DE8130013477;85107
DE2190017575;30453
DE3130003196;06112
DE3190005750;18337
DE7290178487;66333
DE5030113163;56659
DE3150188687;04838
DE3070011796;01187
DE5070117984;47198
DE8230006904;93059
DE2410001498;49811
DE4250479365;48432
DE3330167518;19258
DE2310063341;49324
DE5210076304;47441
DE2151243044;22337
DE8130032480;85053
DE3110038730;04600
DE8050048629;96103
DE8050000205;96052
DE8130013084;86633
DE4150019234;59065
DE5110019495;45219
DE7150175281;67294
DE2150097432;21465
DE6070496700;65719
DE6110007151;35452
DE6150161531;34123
DE6210230708;65760
DE8170682547;80339
DE8030003509;86863
DE2151465138;22457
DE2070001705;38440
DE2230085868;24106
DE2050004410;27721
DE8350007093;84130
DE3270111973;40699
DE2310221762;49134
DE6050003964;64331
DE5150008927;51688
DE6190010879;55122
DE6150440337;34123
DE2150509130;23879
DE4230011031;32423
DE2290004718;25524
DE8190015995;90518
DE2011147146;13355
DE5070000454;47139
DE4330001598;57074
DE3070014265;01309
DE4190074589;58638
DE8130050925;85057
DE6090057846;36041
DE5270117891;41468
DE7050036809;69126
DE7330076060;73650
DE2150553777;20357
DE2150475139;22041
DE7370000662;73441
DE8250113414;84489
DE5070257888;47249
DE8170896853;81249
DE8070144996;95448
DE7110254638;76530
DE2030221982;38110
DE2190050261;31832
DE3210023473;36433
DE3070059377;01844
DE3030180600;09117
DE5150084523;51688
DE3190287741;18230
DE3070004314;01307
DE5190006954;51063
DE7330267294;70173
DE6290214736;60486
DE7330024131;72622
DE7170003291;68219
DE6110334344;35039
DE8170559172;80337
DE8310169444;97076
DE5050670452;40213
DE8230125605;94474
DE2350034833;27472
DE7370060732;73441
DE8050000522;96052
DE8170170372;80804
DE6110338013;35452
DE8290176142;85614
DE7010187750;79194
DE8330249470;85221
DE8190362649;90530
DE8170028696;80333
DE8230007086;94032
DE8190602164;90592
DE8250244117;84453
DE2210055536;31008
DE5050019620;41516
DE4190100167;58239
DE4130055758;33378
DE4130094024;33415
DE7370089495;73447
DE5290012006;56566
DE2390135395;25365
DE7010156078;79736
DE4170244008;32756
DE8150004616;87700
DE6070479074;
DE5270169379;41516
DE5230001155;41179
DE8010002362;63911
DE8150167349;87437
DE8070000571;95445
DE2150334711;21614
DE8170229455;81541
DE2230215907;24143
DE4170133966;33813
DE5150005498;51688
DE3430051951;07356
DE5190954306;60486
DE7330935861;72622
DE8270195340;88400
DE6290028392;61267
DE4290184778;33142
DE4190001465;58636
DE5050262083;40549
DE5190001406;51149
DE7270000297;72800
DE2050710507;49356
DE6170095802;56377
DE4110073214;58095
DE7010026163;79100
DE2150881184;21337
DE8350037365;85368
DE8270190183;89129
DE3410064621;07745
DE6170002545;56377
DE6110216609;36304
DE2330018681;21337
DE2170005076;37691
DE2090157915;25923
DE6050009556;64295
DE8270133301;89231
DE3050059880;01968
DE4030011476;46286
DE2230000400;24105
DE5250073918;45476
DE4110001083;58099
DE8050092220;96132
DE2010366671;10997
DE5050494789;40599
DE5130078777;47638
DE2150320800;20459
DE2150463436;22761
DE7090061541;67678
DE2150058801;22087
DE7290415923;66646
DE2270224039;23570
DE3270149162;14656
DE4330114522;56271
DE2130133548;37520
DE2011508456;10713
DE7370091010;73525
DE6050163807;64859
DE8150006757;87746
DE5170130466;56291
DE8110001149;95233
DE5010361180;52353
DE2190430240;30455
DE8230221613;92660
DE8170440741;80993
DE4290054909;59557
DE7290281565;66123
DE8190323768;90491
DE2151312439;22297
DE7290123530;66450
DE5190514293;50678
DE7290082659;66424
DE3490017885;17039
DE2050306577;49632
DE8190579942;65760
DE8190125520;90402
DE7270021088;72766
DE3230005087;99734
DE5050264036;40880
DE7170002424;68535
DE2090155036;24837
DE5290046885;53578
DE5050033162;40474
DE7270014371;72411
DE7350083302;78056
DE7230006934;72280
DE6050001932;64289
DE2011660371;14199
DE6070023825;60329
DE8170493865;81829
DE8070006176;95448
DE2150312433;20259
DE7050002002;76646
DE3090005056;99086
DE4110074184;58135
DE4330129573;57439
DE5190585736;50829
DE7330101128;70174
DE2110131283;37431
DE7170000781;68199
DE6130161676;63452
DE7270000980;72793
DE8070000505;95460
DE5110124174;45307
DE4230000413;32423
DE4250056417;48599
DE6150282139;34302
DE8310040003;97082
DE8230090268;94209
DE4210002674;58507
DE8230198484;94474
DE2410038540;48527
DE3070274575;01917
DE5190594985;51063
DE8190643659;90762
DE2150432469;22765
DE2130000138;37520
DE7110296749;76131
DE8110111675;08468
DE5190169682;50823
DE2290152693;24558
DE4250175044;48653
DE8190461377;91807
DE3170100912;39112
DE5370016138;42549
DE5050072950;40599
DE8190241928;92224
DE7170292411;68163
DE2330001253;64295
DE5410004367;40822
DE4070475940;59457
DE5050006443;40237
DE8150230844;88131
DE5150000958;51645
DE7170224271;68219
DE2370112402;26452
DE7110093883;76149
DE4250216299;48149
DE4210054915;58840
DE8190471498;91522
DE6130141430;63452
DE7150059127;67227
DE5230004592;41352
DE4250221514;48165
DE8210069424;88255
DE3030116024;09390
DE5150019439;51789
DE8190491962;90411
DE7330340141;71332
DE2010856810;16515
DE8170530397;80538
DE4150015222;59269
DE8190399511;90431
DE4310000577;58332
DE4190001040;58675
DE8230115962;93333
DE8150002199;87437
DE4250480683;48155
DE2190022974;30827
DE8230053510;94209
DE2010396444;16321
DE3110009438;07907
DE5050285474;40210
DE3250034483;16303
DE7110080351;77815
DE6150184699;34125
DE5070196461;47119
DE8070016748;95703
DE6130137175;63477
DE5050637177;40699
DE6250005893;65396
DE3330015836;23966
DE7330514123;71384
DE8050049837;96052
DE6290232290;61118
DE2270007659;23858
DE4290051301;59494
DE6250003069;65343
DE4050181690;44628
DE5190693844;50679
DE8190072416;91166
DE7230152817;75417
DE7330558478;71292
DE5190136580;51149
DE6110041793;35037
DE6050061958;64807
DE8270280016;89081
DE4290000180;33129
DE7330075763;73728
DE3330038127;19399
DE6150319452;37269
DE7070212583;74078
DE7270000789;78567
DE3490005104;17034
DE5110236195;45136
DE4310000217;58256
DE5110113232;45136
DE3070077741;01109
DE5090000380;47589
DE4010125867;33689
DE8230048181;93426
DE8350005964;84347
DE6110008456;35633
DE7330000328;73655
DE7330263980;71332
DE2270278988;23556
DE8150113122;87437
DE7270173776;78628
DE8230457497;94032
DE7270076476;72417
DE3170005054;39393
DE7070177119;74549
DE2190433363;31275
DE2190003382;30952
DE8110125529;08233
DE4130102268;33442
DE7330013773;71570
DE6150280177;37269
DE4290072482;59494
DE6190005574;55131
DE7330041536;70597
DE8330279691;82049
DE8030084868;86853
DE7150033236;67227
DE6050131476;64625
DE2010567877;14480
DE5050011567;40699
DE7170206108;63457
DE2050669929;49074
DE5230082662;41366
DE7270006399;72810
DE5350046986;54293
DE8190015381;91757
DE5170001738;56235
DE7330059179;71229
DE2170009452;31860
DE4290183699;33098
DE3030006478;09114
DE6070247239;60313
DE6190251176;64560
DE4290067373;33100
DE2410049752;49808
DE2230090129;24340
DE5230195904;41836
DE2310024208;49084
DE2370005758;26389
DE8330291033;85662
DE2010941417;10623
DE4070335040;59192
DE5190584460;50678
DE7050216206;69254
DE2050721631;28309
DE7370017523;73479
DE2050450398;49688
DE7270083542;78554
DE7110095070;76187
DE6250074186;65189
DE4070057844;44263
DE7370061076;73540
DE2050251508;49377
DE2010326530;12277
DE2310001323;49324
DE5010031770;52068
DE8230344666;93073
DE3230000702;99734
DE4270000927;59889
DE2070002979;38444
DE7210003183;77656
DE8170572484;80802
DE4250267604;48565
DE3390003718;02625
DE2012254441;10178
DE5170165215;56428
DE8190697186;92369
DE5190532478;50996
DE2390114537;22880
DE5050470557;40547
DE7290016576;66280
DE3290025325;06917
DE7150103909;67245
DE7230221587;75323
DE7330114253;71696
DE7150003300;67227
DE8030293257;86944
DE4310004016;58256
DE8230383435;94330
DE2390123618;25469
DE8170005056;80333
DE4070505451;59439
DE8350216601;85356
DE7270223739;72116
DE4170003543;32547
DE2190018368;30900
DE8270239479;89343
DE8170345131;81673
DE4070412002;44143
DE6110029017;35463
DE4050074509;45661
DE5210206868;47877
DE7230221251;72280
DE8250005257;84489
DE8170502891;85609
DE2190072683;30159
DE3170073532;39418
DE5030372012;53842
DE4250140258;48624
DE5190178902;50226
DE7330015986;70372
DE4310044935;58332
DE6150010375;34454
DE8030138330;86899
DE7230180966;72250
DE3070183858;01109
DE3150221279;04347
DE5310003281;42929
DE2150652749;22761
DE4270100319;59581
DE4250303420;48431
DE6050236647;64293
DE8230290232;93437
DE6090120640;36151
DE8350004759;84137
DE7270057549;72770
DE5170006829;56073
DE8230006736;94078
DE6070254349;65760
DE8290006332;82319
DE8250036568;83064
DE2210128962;31061
DE8270195231;89616
DE7350002451;78112
DE5070003452;47179
DE6070442543;65719
DE6010002578;55411
DE6070345721;65933
DE5090000530;47533
DE8050045832;96052
DE7150010946;67310
DE2150142386;22305
DE8110012309;95615
DE6050022579;64287
DE5390000829;46485
DE5190186010;50354
DE7210000528;77704
DE2010259103;10963
DE5030053082;53842
DE4250038394;48145
DE2050060450;22143
DE2290014470;23795
DE8270012046;89231
DE7330004031;71292
DE7110005681;76131
DE3070235478;01445
DE3310004058;08371
DE3150011629;04552
DE2150449918;22335
DE7070005125;74523
DE5190426699;51147
DE7290226337;66693
DE4250018807;48653
DE8250238125;83624
DE7010003564;79713
DE8250001579;84453
DE2151094935;22359
DE2151538271;22339
DE2410006775;48529
DE5090043452;47533
DE4290053277;33014
DE8190457994;92318
DE4010081913;33775
DE8170009282;85540
DE2190111166;30449
DE7170151897;68199
DE3410000438;07607
DE8330045293;82166
DE2030027823;38112
DE2110002233;37574
DE4050014140;44629
DE5350003284;54292
DE8130003988;85055
DE8250151403;84529
DE7090093758;67655
DE6110052069;63679
DE7330570298;70736
DE4070475479;44145
DE7270010201;72336
DE4090197981;45768
DE6130107777;63517
DE8170281861;81541
DE8190750416;90425
DE8170001240;81379
DE8230037318;84066
DE5010214765;52076
DE2290076290;24768
DE7210023398;77656
DE2150004964;21629
DE4130044988;33415
DE6290184636;61231
DE7010023098;79346
DE8330094635;85586
DE8150267238;87499
DE5330021708;42651
DE2330039539;21339
DE8330035292;82054
DE4190005108;58675
DE2050565352;27283
DE2010000689;12207
DE2011935100;10553
DE7350077983;78176
DE7330799818;70734
DE5370002923;42579
DE8030029601;86152
DE7110204174;76337
DE3070010167;01069
DE7250008488;76848
DE7110267601;76189
DE2310211003;49328
DE2090160500;24837
DE5330255871;40764
DE8270182993;89075
DE8150119743;87727
DE3030077624;09130
DE8150004002;87700
DE2050104363;27283
DE2370210075;26135
DE6190093587;55294
DE7050067104;76646
DE2310000912;49549
DE8030002431;86916
DE2150639015;22305
DE7370040712;73434
DE6050043391;64293
DE2190555150;31595
DE8230464705;93413
DE7230075356;75015
DE8190470877;90429
DE5110124899;45326
DE5110165618;45128
DE7350000638;79761
DE6090003764;36043
DE4170131262;32257
DE3030181161;09430
DE8070152483;96215
DE6150100737;34613
DE6090000614;36137
DE2310033596;49324
DE4050008901;46282
DE4170024503;32051
DE7130067744;78315
DE7070162013;74549
DE6190003317;64546
DE4210060464;58840
DE8250149230;83022
DE8330195191;99625
DE5190000784;50996
DE5270135264;41460
DE7350007182;79865
DE7190009946;67433
DE8290153473;82234
DE8030009303;86916
DE2010518143;10365
DE7110014796;77815
DE6110411362;35633
DE5190310336;50931
DE7210078814;77767
DE2310117635;49163
DE2250182247;49733
DE4010120330;33604
DE8330225154;85748
DE5330084939;51373
DE7310060548;76829
DE3230060012;37355
DE8350063620;85354
DE7210020302;77694
DE8170762025;80807
DE8350046048;85435
DE3230002992;99817
DE8190387484;92242
DE3170258643;39171
DE8230004885;94104
DE2150008432;22045
DE6050077909;64293
DE7330330235;81541
DE8070001690;91278
DE5230228098;47906
DE3210043206;98634
DE2150582817;21029
DE2050802123;49685
DE7010294920;79618
DE4330025935;57439
DE5070048946;47053
DE4070177275;59423
DE6290270832;65824
DE7050151257;69120
DE3070354436;01809
DE7270182256;72379
DE8170771495;81379
DE2011824873;10999
DE8230102427;93413
DE7110001437;77839
DE8250000010;83064
DE5050000941;40591
DE3330002076;19348
DE5250015442;45478
DE2190525991;30938
DE6150376670;34369
DE3270027014;16816
DE8230063289;94405
DE2090093865;24941
DE3070407436;01069
DE8230237268;94036
DE4250083330;48291
DE3210001552;96528
DE2010085656;12057
DE5190594686;50999
DE2050035288;28717
DE8190164347;91186
DE7110136614;76275
DE2150048234;22525
DE2190581163;30655
DE8210142617;88069
DE4170163188;37671
DE4010133248;33605
DE2151091953;21614
DE2150779043;22149
DE7090077094;67722
DE8050050095;96110
DE7330804407;70565
DE2010552963;13086
DE8070201018;91301
DE2030255754;38315
DE3150255890;04316
DE6250158355;65205
DE7330004424;73728
DE2270091727;23611
DE5190159409;51103
DE7330070637;70629
DE7010272146;79713
DE7330004943;70771
DE2290077679;23795
DE2010636102;10178
DE6070207580;65719
DE5050012956;40882
DE5210096569;47809
DE4070002368;44225
DE7070011890;74172
DE5110023687;45329
